"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"318","RT @satyakumar_y: I would like to congratulate @narendramodi Ji and entire cabinet for approving modalities &amp; road map for implementing 2 P…",FALSE,0,NA,2020-06-01 12:29:40,FALSE,NA,"1267433129461112834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hrsingh13109195",31,TRUE,FALSE,NA,NA
"319","RT @nitin_gadkari: The definition of MSMEs have been upwardly revised as the limits in manufacturing and servicing sector has been increase…",FALSE,0,NA,2020-06-01 12:29:39,FALSE,NA,"1267433125627527168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RastraBhakth",14,TRUE,FALSE,NA,NA
"320","RT @ItSGiuseppeJohn: Dear @narendramodi , As citizen of india, I terminate your services. 

#StepDownModi

Pass on...",FALSE,0,NA,2020-06-01 12:29:38,FALSE,NA,"1267433121529524224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ROHit__2001",60,TRUE,FALSE,NA,NA
"321","RT @NidarNaari: Dear @CMOMaharashtra,
You blocked @indy_jones3 for criticizing @OfficeofUT. 
This is not your personal handle. This is publ…",FALSE,0,NA,2020-06-01 12:29:38,FALSE,NA,"1267433120523079680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sagar_mndl",551,TRUE,FALSE,NA,NA
"322","@AhmedUmairKhan2 @Rudra146 @BhawsarDewansh @HamadDurrani5 @majorgauravarya @narendramodi Yes , so much <U+0001F602><U+0001F602><U+0001F602> https://t.co/XbCgLLsGXZ",FALSE,0,"AhmedUmairKhan2",2020-06-01 12:29:38,FALSE,"1267426771017912320","1267433119365435392","1204961066549227520","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheWiseMan110",0,FALSE,FALSE,NA,NA
"323","RT @YasminZafar123: @radhacharandas @narendramodi It will be better if<U+0001F447>
 #StepDownModi",FALSE,0,NA,2020-06-01 12:29:37,FALSE,NA,"1267433118996324357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radhacharandas",3,TRUE,FALSE,NA,NA
"324","RT @PMOIndia: A nation like ours has to have proper medical infrastructure and medical education infrastructure.

Work is underway to ensur…",FALSE,0,NA,2020-06-01 12:29:36,FALSE,NA,"1267433112595767297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sankhyan_Ajju",897,TRUE,FALSE,NA,NA
"325","RT @nitin_gadkari: Affordable loans will be provided to street vendors through Micro Credit Facility Scheme. #CabinetDecisions 
@narendramo…",FALSE,0,NA,2020-06-01 12:29:35,FALSE,NA,"1267433110590951425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RastraBhakth",10,TRUE,FALSE,NA,NA
"326","Yoga from Home-Live with @CGIFrankfurt-IDY 2020
Join us today 1June,6 pm CET with Mr.Sharad Aggarwal,… https://t.co/C3N6NjHUR8",FALSE,0,NA,2020-06-01 12:29:35,TRUE,NA,"1267433108497932288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CGIFrankfurt",0,FALSE,FALSE,NA,NA
"327","RT @ParminderSohal8: @HarishK94160090 @abhaykol @narendramodi @PMOIndia @HardeepSPuri @Realty_Et @cmohry @mlkhattar @salmanakbar2 @ZeeNews…",FALSE,0,NA,2020-06-01 12:29:34,FALSE,NA,"1267433105893191680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iGrowBig",4,TRUE,FALSE,NA,NA
"328","#StepDownModi 
I once had high expectations from the Government, after all every term must be given a chance. But… https://t.co/RJms5U8O8F",FALSE,3,NA,2020-06-01 12:29:34,TRUE,NA,"1267433105511587850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","im_didi_ki_behn",1,FALSE,FALSE,NA,NA
"329","RT @IbaadSheikhani: No one has authority to take someone’s right to live and to express. @narendramodi has to end this authoritarian and fa…",FALSE,0,NA,2020-06-01 12:29:32,FALSE,NA,"1267433095587921920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sabaat_0",1,TRUE,FALSE,NA,NA
"330","RT @thakkar_sameet: Will PM @narendramodi full fill Manohoar Parikar last wish in today's cabinet meeting? Strong strong buzz <U+0001F910><U+0001F910><U+0001F910>",FALSE,0,NA,2020-06-01 12:29:31,FALSE,NA,"1267433090932064256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajveertherebel",346,TRUE,FALSE,NA,NA
"331","RT @Anjalis86180171: @HarishK94160090 @abhaykol @narendramodi @PMOIndia @HardeepSPuri @Realty_Et @cmohry @mlkhattar @salmanakbar2 @ZeeNews…",FALSE,0,NA,2020-06-01 12:29:31,FALSE,NA,"1267433090592288770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iGrowBig",4,TRUE,FALSE,NA,NA
"332","RT @iPankajShukla: • Scaling Up in Ease of Doing Business Rankings. 

#ReformAndPerformSarkar
https://t.co/EDFn7UDT71",FALSE,0,NA,2020-06-01 12:29:30,FALSE,NA,"1267433086557487105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devrajkuadiya1",38,TRUE,FALSE,NA,NA
"333","@PriaINC @narendramodi I never did and never will!!",FALSE,0,"PriaINC",2020-06-01 12:29:29,FALSE,"1267424622397599744","1267433084384763904","2366047435","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DRSudha52193668",0,FALSE,FALSE,NA,NA
"334","RT @SSherazi9: Dear Turi, I can safely claim that no politician in history of Pakistan has worked too much for cause of #Kashmir as much @S…",FALSE,0,NA,2020-06-01 12:29:28,FALSE,NA,"1267433078164774913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SenRehmanMalik",1,TRUE,FALSE,NA,NA
"335","RT @Prashan03716277: @AmlanIndia @HarishK94160090 @abhaykol @narendramodi @PMOIndia @HardeepSPuri @Realty_Et @cmohry @mlkhattar @salmanakba…",FALSE,0,NA,2020-06-01 12:29:28,FALSE,NA,"1267433077967450113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iGrowBig",9,TRUE,FALSE,NA,NA
"336","RT @ArchibaldSandra: @Virgini86646075 @CJPomfret @ScottMorrisonMP @narendramodi These trolls seriously, Virgina, I agree he deserves family…",FALSE,0,NA,2020-06-01 12:29:28,FALSE,NA,"1267433077401247744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Virgini86646075",1,TRUE,FALSE,NA,NA
"337","RT @satyakumar_y: India has emerged as 2nd largest manufacturer of mobile handsets in the world

Mobile handsets manufacturing units in:

2…",FALSE,0,NA,2020-06-01 12:29:27,FALSE,NA,"1267433076650631175",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HareRam25309339",91,TRUE,FALSE,NA,NA
"338","@Almost__Atheist @ShamaAnjumak @narendramodi @anuragteddy @iKaustubhMishra @ksrishtyInc @BhavikaKapoor5 @AmberShrma… https://t.co/XkS1U4RSIf",FALSE,0,"Almost__Atheist",2020-06-01 12:29:27,TRUE,"1267426522928840705","1267433075329417217","1234148517993730048","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rohanmintoo",0,FALSE,FALSE,NA,NA
"339","RT @AmlanIndia: @HarishK94160090 @abhaykol @narendramodi @PMOIndia @HardeepSPuri @Realty_Et @cmohry @mlkhattar @salmanakbar2 @ZeeNews My Ap…",FALSE,0,NA,2020-06-01 12:29:25,FALSE,NA,"1267433067322327040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iGrowBig",8,TRUE,FALSE,NA,NA
"340","RT @PankajPranam: I am sure the people in power know this. The people who put them there need to see this and understand this even more. #B…",FALSE,0,NA,2020-06-01 12:29:24,FALSE,NA,"1267433063983665159",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KathyLa87840450",2,TRUE,FALSE,NA,NA
"341","@gopaljeebjp @narendramodi @AmitShah @PiyushGoyal Please start #Dbg-#Ndls Exp (via-sikta)",FALSE,0,"gopaljeebjp",2020-06-01 12:29:24,FALSE,"1267423206165471232","1267433062947672064","4855994897","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PRAKASHMISHRA5",0,FALSE,FALSE,NA,NA
"342","RT @satyakumar_y: One more great announcement for farmers 

- Cabinet has approved MSP for 14 kharif crops.

- Farmers to get 50-83% more t…",FALSE,0,NA,2020-06-01 12:29:24,FALSE,NA,"1267433061932728320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HareRam25309339",14,TRUE,FALSE,NA,NA
"343","@prettypadmaja @desertfox61I @narendramodi @BJP4India At 1800hrs https://t.co/xMaUkx42Mk",FALSE,0,"prettypadmaja",2020-06-01 12:29:23,FALSE,"1267333725735358466","1267433058703159297","101353745","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahuldarvekar",0,FALSE,FALSE,NA,NA
"344","Plz help indians stranded in Caribbean Islands, I am Stuck in jamaica for more then 86 days. So many r stuck with n… https://t.co/rukfDGXCxe",FALSE,0,NA,2020-06-01 12:29:23,TRUE,NA,"1267433058497675265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","s_manure",0,FALSE,FALSE,NA,NA
"345","RT @PMOIndia: At the root of India’s brave fight against COVID-19 is the hardwork of the medical community and our CORONA warriors.

In fac…",FALSE,0,NA,2020-06-01 12:29:21,FALSE,NA,"1267433050800939009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CGIDurban",578,TRUE,FALSE,NA,NA
"346","RT @PMOIndia: I want to state it clearly- violence, abuse and rude behaviour against front-line workers is not acceptable: PM @narendramodi",FALSE,0,NA,2020-06-01 12:29:21,FALSE,NA,"1267433049811292166",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ukhmath",5444,TRUE,FALSE,NA,NA
"347","RT @nitin_gadkari: The cabinet under the chairmanship of Hon'ble Prime Minister has taken historical decisions for MSME Sector, street vend…",FALSE,0,NA,2020-06-01 12:29:21,FALSE,NA,"1267433048599076867",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RastraBhakth",130,TRUE,FALSE,NA,NA
"348","@nitin_gadkari @narendramodi Sir,  everything Modi ji does is Hysterical sorry Historical. 
The matter is settled.… https://t.co/tpHhg1EXqR",FALSE,2,"nitin_gadkari",2020-06-01 12:29:21,TRUE,"1267427012211171328","1267433047915474944","97217966","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manthan15252560",1,FALSE,FALSE,NA,NA
"349","Dear Modiji,I never knew you have time to tweet on Samosa. 
Please end your silence on Palghar Mob Lynching
Har Har… https://t.co/EopPc6PKIc",FALSE,0,NA,2020-06-01 12:29:20,TRUE,NA,"1267433047529418753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Aryavrat1111",1,FALSE,FALSE,NA,NA
"350","RT @Addicted_Ind1: I do not follow @narendramodi 

Pass it on",FALSE,0,NA,2020-06-01 12:29:20,FALSE,NA,"1267433046279704582",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashkarmaliackal",19,TRUE,FALSE,NA,NA
"351","RT @KibaVenisha: I do not follow @narendramodi 

Pass it on",FALSE,0,NA,2020-06-01 12:29:20,FALSE,NA,"1267433045063319552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashkarmaliackal",35,TRUE,FALSE,NA,NA
"352","RT @muscatphoto: I do not follow @narendramodi 

Pass it on",FALSE,0,NA,2020-06-01 12:29:20,FALSE,NA,"1267433044723535880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashkarmaliackal",22,TRUE,FALSE,NA,NA
"353","@HarishChandraSr @narendramodi Alloting just 40K Crs is not enough as per the current situation for the poor people… https://t.co/LTOHtcCuJu",FALSE,0,"HarishChandraSr",2020-06-01 12:29:19,TRUE,"1267432067048095745","1267433040269021186","2996527220","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NitishShrivastv",0,FALSE,FALSE,NA,NA
"354","RT @UniqueWriter20: @Fairoz_JK @narendramodi I hope 56"" chest won't keep quiet here,  and attack these jets and finish them",FALSE,0,NA,2020-06-01 12:29:19,FALSE,NA,"1267433039908368384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UniqueWriter20",1,TRUE,FALSE,NA,NA
"355","RT @satyakumar_y: I would like to congratulate @narendramodi Ji and entire cabinet for approving modalities &amp; road map for implementing 2 P…",FALSE,0,NA,2020-06-01 12:29:19,FALSE,NA,"1267433039862345729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HareRam25309339",31,TRUE,FALSE,NA,NA
"356","RT @YasminZafar123: @radhacharandas @narendramodi It will be better if<U+0001F447>
 #StepDownModi",FALSE,0,NA,2020-06-01 12:29:19,FALSE,NA,"1267433039518330880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spider_pravesh",3,TRUE,FALSE,NA,NA
"357","@narendramodi @ArvindKejriwal @RahulGandhi 
I believe,this corona has sent one message for sure.
Building a good he… https://t.co/0Iae4PnB1E",FALSE,0,"narendramodi",2020-06-01 12:29:18,TRUE,NA,"1267433038843195393","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vineeta08103616",0,FALSE,FALSE,NA,NA
"358","RT @nitin_gadkari: The cabinet under the chairmanship of Hon'ble Prime Minister has taken historical decisions for MSME Sector, street vend…",FALSE,0,NA,2020-06-01 12:29:18,FALSE,NA,"1267433036838252544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SSMISHR56272131",130,TRUE,FALSE,NA,NA
"359","So @narendramodi effectively mutes the Opposition. Also no more hug by @RahulGandhi https://t.co/SwP1yjZCSU",FALSE,0,NA,2020-06-01 12:29:16,FALSE,NA,"1267433030001491968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trikkurmahesh",0,FALSE,FALSE,NA,NA
"360","RT @JoshiPralhad: Govt under PM Shri @NarendraModi ji has taken several initiatives to simplify tax regime and formalise the economy, there…",FALSE,0,NA,2020-06-01 12:29:15,FALSE,NA,"1267433023596720129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dilipsingh83",70,TRUE,FALSE,NA,NA
"361","RT @mragendrasir: @PiyushGoyal ji @VinodRailway @PiyushGoyalOffc @narendramodi
@PMOIndia @cponergkp @nerailwaygkp @gmner_gkp 
Please take a…",FALSE,0,NA,2020-06-01 12:29:14,FALSE,NA,"1267433018601291776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mragendrasir",2,TRUE,FALSE,NA,NA
"362","RT @narendramodi: Penned a letter to my fellow citizens. 

It takes you through the year gone by and the way ahead. 

https://t.co/t1uHcAKk…",FALSE,0,NA,2020-06-01 12:29:13,FALSE,NA,"1267433017477398529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TapanMo43069905",10799,TRUE,FALSE,NA,NA
"363","@AmitShah @narendramodi   

Pranam.

Don't know Y India hasn't developed good Apps to beat Twitter, WhatsApp, Zoom,… https://t.co/uwKYDGQiGo",FALSE,0,"AmitShah",2020-06-01 12:29:13,TRUE,NA,"1267433016852275200","1447949844","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","madavrao2705",0,FALSE,FALSE,NA,NA
"364","@MonilSharma_ @anjanaomkashyap @narendramodi Opinions <U+0001F609><U+0001F609><U+0001F609>",FALSE,0,"ayogmember",2020-06-01 12:29:12,FALSE,"1267432871586787329","1267433011441631232","1266365188019634177","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayogmember",0,FALSE,FALSE,NA,NA
"365","RT @Tejasvi_Surya: Coronavirus may be invisible but our Healthcare workers are invincible, said PM Sri @narendramodi as he lauded efforts o…",FALSE,0,NA,2020-06-01 12:29:12,FALSE,NA,"1267433010690797574",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amarnath_becs",314,TRUE,FALSE,NA,NA
"366","RT @JoshiPralhad: Watched PM Shri @NarendraModi ji address the 25th anniversary programme of Rajiv Gandhi University of Health Sciences, Ka…",FALSE,0,NA,2020-06-01 12:29:11,FALSE,NA,"1267433008660918272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SrinivasPatriot",28,TRUE,FALSE,NA,NA
"367","@rajnathsingh @AmitShah @narendramodi @PMOIndia @pnbindia why your message have started coming in Urdu all of a sud… https://t.co/KM5EXvMMNd",FALSE,0,"rajnathsingh",2020-06-01 12:29:10,TRUE,NA,"1267433005586538496","1346439824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sahil_rv",0,FALSE,FALSE,NA,NA
"368","Plz help indians stranded in Caribbean Islands, I am Stuck in jamaica for more then 86 days. So many r stuck with n… https://t.co/5bJ1jk5ovA",FALSE,0,NA,2020-06-01 12:29:09,TRUE,NA,"1267433000586940416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","s_manure",0,FALSE,FALSE,NA,NA
"369","RT @BSYBJP: PM @narendramodi has appreciated the efforts of Karnataka Government in handling COVID19 situation. These encouraging words of…",FALSE,0,NA,2020-06-01 12:29:07,FALSE,NA,"1267432992412069888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iamSiddu7",180,TRUE,FALSE,NA,NA
"370","RT @satyakumar_y: India has emerged as 2nd largest manufacturer of mobile handsets in the world

Mobile handsets manufacturing units in:

2…",FALSE,0,NA,2020-06-01 12:29:06,FALSE,NA,"1267432987513229312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeetaDevibjp1",91,TRUE,FALSE,NA,NA
"371","RT @nitin_gadkari: The cabinet under the chairmanship of Hon'ble Prime Minister has taken historical decisions for MSME Sector, street vend…",FALSE,0,NA,2020-06-01 12:29:05,FALSE,NA,"1267432982660481024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RautBjp",130,TRUE,FALSE,NA,NA
"372","@ndtv @IRCTCofficial @eCateringIRCTC @PMOIndia @narendramodi @BJP4India  Is this what we expect from the Indian government?",FALSE,0,"ndtv",2020-06-01 12:29:05,FALSE,"1267432024488411137","1267432981490262022","37034483","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iBalajee",0,FALSE,FALSE,NA,NA
"373","RT @PMOIndia: I want to state it clearly- violence, abuse and rude behaviour against front-line workers is not acceptable: PM @narendramodi",FALSE,0,NA,2020-06-01 12:29:04,FALSE,NA,"1267432979581685760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anandgurumurthy",5444,TRUE,FALSE,NA,NA
"374","RT @NidarNaari: Dear @CMOMaharashtra,
You blocked @indy_jones3 for criticizing @OfficeofUT. 
This is not your personal handle. This is publ…",FALSE,0,NA,2020-06-01 12:29:04,FALSE,NA,"1267432979158220801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajesharora888",551,TRUE,FALSE,NA,NA
"375","RT @PMOIndia: The country has seen rapid progress in setting up 22 more AIIMS.

Over the last five years, we have been able to add over 30,…",FALSE,0,NA,2020-06-01 12:29:04,FALSE,NA,"1267432978508021760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SrinivasPatriot",1076,TRUE,FALSE,NA,NA
"376","RT @satyakumar_y: One more great announcement for farmers 

- Cabinet has approved MSP for 14 kharif crops.

- Farmers to get 50-83% more t…",FALSE,0,NA,2020-06-01 12:29:03,FALSE,NA,"1267432974183776256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeetaDevibjp1",14,TRUE,FALSE,NA,NA
"377","RT @anand_ch: #GATE_Result of #TEQIP institutes this year signifies the hardwork of students and support of #TEQIPIII_faculties. Now studen…",FALSE,0,NA,2020-06-01 12:29:03,FALSE,NA,"1267432973546242049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahul_Kumar_Rai",110,TRUE,FALSE,NA,NA
"378","RT @mynk__07: Don't push students' life to death, stop playing with our health. 
@ChouhanShivraj
@PMOIndia
@narendramodi
@OfficeOfKNath
@aa…",FALSE,0,NA,2020-06-01 12:29:03,FALSE,NA,"1267432972350701571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NihalKucheriya",3,TRUE,FALSE,NA,NA
"379","PM @narendramodi launches technology platform 'Champions' to empower MSMEs 

READ: https://t.co/QMFpjHeokW https://t.co/xUkIPr1kFH",FALSE,17,NA,2020-06-01 12:29:02,FALSE,NA,"1267432970698227713",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","timesofindia",4,FALSE,FALSE,NA,NA
"380","RT @PMOIndia: I want to state it clearly- violence, abuse and rude behaviour against front-line workers is not acceptable: PM @narendramodi",FALSE,0,NA,2020-06-01 12:29:01,FALSE,NA,"1267432967539998722",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","anjukoshyari15",5444,TRUE,FALSE,NA,NA
"381","RT @JoshiPralhad: Govt under PM Shri @NarendraModi ji has taken several initiatives to simplify tax regime and formalise the economy, there…",FALSE,0,NA,2020-06-01 12:29:01,FALSE,NA,"1267432966323687424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kusundaarea06",70,TRUE,FALSE,NA,NA
"382","RT @Dhananj59118864: @muscatphoto @narendramodi I do not follow @narendramodi 

Pass it on..",FALSE,0,NA,2020-06-01 12:29:00,FALSE,NA,"1267432962917834752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StudentneedsJ",1,TRUE,FALSE,NA,NA
"383","Plz help indians stranded in Caribbean Islands, I am Stuck in jamaica for more then 86 days. So many r stuck with n… https://t.co/eqYIMYR8RU",FALSE,0,NA,2020-06-01 12:29:00,TRUE,NA,"1267432962645090305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","s_manure",0,FALSE,FALSE,NA,NA
"384","@narendramodi step down dude you've destroyed the entire country",FALSE,0,"narendramodi",2020-06-01 12:28:59,FALSE,NA,"1267432959142965251","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangtanmusk",0,FALSE,FALSE,NA,NA
"385","RT @sareeaurbindi: @KhatoonHabba @ScottMorrisonMP @narendramodi Do talk about Minority abuse in Beggarland that #Balochistan #Sindh are scr…",FALSE,0,NA,2020-06-01 12:28:59,FALSE,NA,"1267432959079886849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheCastle47",7,TRUE,FALSE,NA,NA
"386","RT @PMOIndia: During the last six years, we in India have given top-most priority to reforms in health and medical education.  We are broad…",FALSE,0,NA,2020-06-01 12:28:59,FALSE,NA,"1267432958442582016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ijaysolanki",1582,TRUE,FALSE,NA,NA
"387","RT @GauravKuMistry: @muscatphoto @narendramodi I do not follow Feku
Pass it on <U+0001F609>",FALSE,0,NA,2020-06-01 12:28:57,FALSE,NA,"1267432950523662337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StudentneedsJ",1,TRUE,FALSE,NA,NA
"388","RT @satyakumar_y: I would like to congratulate @narendramodi Ji and entire cabinet for approving modalities &amp; road map for implementing 2 P…",FALSE,0,NA,2020-06-01 12:28:57,FALSE,NA,"1267432950511161349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeetaDevibjp1",31,TRUE,FALSE,NA,NA
"389","RT @rsprasad: Under the leadership of PM @narendramodi, India has emerged as the 2nd largest mobile phone manufacturer in the world. In the…",FALSE,0,NA,2020-06-01 12:28:57,FALSE,NA,"1267432949978476544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agwlritesh",884,TRUE,FALSE,NA,NA
"390","I do not follow @narendramodi https://t.co/O6t5rJsGfK",FALSE,0,NA,2020-06-01 12:28:57,FALSE,NA,"1267432947491241985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpsingh078",0,FALSE,FALSE,NA,NA
"391","@iamV_vaibhav14 @wbdhfw @HomeSecretaryWB @PMOIndia @narendramodi @MoHFW_INDIA @MamataOfficial @MAKAUTWB @AmitShah… https://t.co/nIBiWy4mQn",FALSE,0,"iamV_vaibhav14",2020-06-01 12:28:56,TRUE,"1267422658561540098","1267432943380844546","940286821719617536","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RishiRanjanVat1",0,FALSE,FALSE,NA,NA
"392","RT @mannkibaat: PM Shri @narendramodi lauded the efforts of #IndianRailways and its Corona Warriors during the #CoronaPandemic in his ""Mann…",FALSE,0,NA,2020-06-01 12:28:54,FALSE,NA,"1267432936598454272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NWRailways",11,TRUE,FALSE,NA,NA
"393","RT @iamarfat7: Dear 
@narendramodi, As citizen of india, I terminate your services. 

#StepDownModi

Pass on...",FALSE,0,NA,2020-06-01 12:28:53,FALSE,NA,"1267432931506761729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RashidShaquib",23,TRUE,FALSE,NA,NA
"394","RT @naukarshah: Dear PM @narendramodi, expect increased alienation in the neighborhood now!

Why?

Because they are learning that a country…",FALSE,0,NA,2020-06-01 12:28:53,FALSE,NA,"1267432931196370945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satishgautam551",609,TRUE,FALSE,NA,NA
"395","RT @NidarNaari: Dear @CMOMaharashtra,
You blocked @indy_jones3 for criticizing @OfficeofUT. 
This is not your personal handle. This is publ…",FALSE,0,NA,2020-06-01 12:28:52,FALSE,NA,"1267432928251908096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrusaderRight",551,TRUE,FALSE,NA,NA
"396","RT @muscatphoto: I do not follow @narendramodi 

Pass it on",FALSE,0,NA,2020-06-01 12:28:52,FALSE,NA,"1267432927954194432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StudentneedsJ",22,TRUE,FALSE,NA,NA
"397","RT @BSYBJP: PM @narendramodi has appreciated the efforts of Karnataka Government in handling COVID19 situation. These encouraging words of…",FALSE,0,NA,2020-06-01 12:28:51,FALSE,NA,"1267432924447600640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pooja18poo",180,TRUE,FALSE,NA,NA
